tweet.id,user.id,dataset.author.name,majority_polarity,text,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation
936504405,14456822,PeterDeb,neg,#current #tweetdebate #mccainshot Stop interrupting Obama McCain was just about to say my friends,0.024225695058703423,0.0008928549359552562,0.0012798425741493702,0.0009865371976047754,0.7235811352729797,0.08476170152425766,0.008656571619212627,0.001094035804271698,0.0007913517183624208,0.06606736779212952
936504460,2878161,FrancesFlynnTho,neg,Mccain: the sherrif?  uh? #tweetdebate #current,0.015587590634822845,0.011039970442652702,0.0007948050042614341,0.0007907866965979338,0.004083880223333836,0.0061856843531131744,0.0013718655100092292,0.0011076402151957154,0.0007495674071833491,0.1679677665233612
936504555,14898808,elaineschoch,neg,Jim Lehrer is having trouble getting them actually debating... fire up guys! #tweetdebate #debate08,0.008044633083045483,0.002208863850682974,0.0005398605135269463,0.0005694824503734708,0.00331539916805923,0.001547968597151339,0.01597651094198227,0.0012399436673149467,0.0008892407640814781,0.024316713213920593
936504645,9806742,damnneargenius,neg,McCain -1 for failing to address the keystone tax cut issue #tweetdebate,0.027063295245170593,0.004299428779631853,0.04169069975614548,0.006427472457289696,0.0024101324379444122,0.008209585212171078,0.0028233269695192575,0.0037106359377503395,0.001073886756785214,0.051193252205848694
936505751,11096862,3locina,neg,McCain's laugh sounds like Bush's!!  SCARYY!!  #tweetdebate,0.026483915746212006,0.005062594078481197,0.0007873548893257976,0.000277532497420907,0.0016658224631100893,0.0012865919852629304,0.0017243950860574841,0.0008899239473976195,0.0010939373169094324,0.07557165622711182
936505804,13524042,xylem,neg,#tweetdebate they won't even make eye contact. no one is responding directly,0.03240687772631645,0.002728271996602416,0.00034728171885944903,0.0010643876157701015,0.0010431410046294332,0.0823439434170723,0.0009082637843675911,0.0024856487289071083,0.0006174913141876459,0.02565218135714531
936505931,14092507,aureliusmaximus,neg,"McCain seems to start every sentence with ""the point is that...."" #tweetdebate #current",0.009191175922751427,0.0019535257015377283,0.0006203014054335654,0.00046136369928717613,0.0010732408845797181,0.0029001489747315645,0.0007372781983576715,0.0006523938500322402,0.0005609823274426162,0.016767045482993126
936506398,13662722,aeditor,neg,"#tweetdebate Weird that McPain brings up all the Repub bilksters in jail. He wants to separate himself, but doesn't seem like good strategy!",0.014442943967878819,0.001603241660632193,0.00021316051424946636,0.0006333079654723406,0.0008676385623402894,0.002192178973928094,0.002100099576637149,0.0006901203887537122,0.0006859743152745068,0.028285199776291847
936506977,15627816,CarriBugbee,neg,McCain cant even look at him..he must have gas! #tweetdebate,0.026813605800271034,0.01681504212319851,0.0006481035379692912,0.0013212495250627398,0.0018622580682858825,0.00802277959883213,0.0019137047929689288,0.0011258883168920875,0.001642371527850628,0.05131350830197334
936507300,15301800,blackvoices,neg,@MaryTrigiani Hilarious line ... would have been better if Palin didn't ... #tweetdebate,0.012724144384264946,0.005923853721469641,0.0007984712719917297,0.0005379551439546049,0.0011402108939364552,0.002181065734475851,0.0013580834493041039,0.0012467714259400964,0.002525829244405031,0.31349390745162964
936507871,11549612,damnneargenius,neg,"I really would like to see Obama & McCain actually engage each other,rather than just talking to the camera #current #tweetdebate",0.04520628601312637,0.0007692236686125398,0.0006229868740774691,0.00048477810923941433,0.01402062363922596,0.0008641511667519808,0.00836087018251419,0.0006400655838660896,0.0005858598742634058,0.013006722554564476
936508054,14753323,dbradleyfacebk,neg,#tweetdebate -1 Obama for not answering earmark claim by McCain,0.00869853887706995,0.0007847669185139239,0.007058282382786274,0.0019989735446870327,0.004739897325634956,0.010646712966263294,0.784181535243988,0.001422132714651525,0.0009038656717166305,0.1022472009062767
936508498,13662722,NTWhite,neg,#tweetdebate McPain: we're exporting jobs 'cause of hi biz taxes. NOT because of cheap labor? Oh geez...,0.019291117787361145,0.7318788766860962,0.8146348595619202,0.006171424873173237,0.0008514965884387493,0.0008410291629843414,0.0011906480649486184,0.0004877966712228954,0.0006078615551814437,0.022107401862740517
936509631,14685869,ipapyrus,neg,McCain really believes earmarks got us into this mess and tax cuts will get us out of it? #tweetdebate,0.019188111647963524,0.0022854069247841835,0.7962511777877808,0.0019383728504180908,0.001317282672971487,0.0035142141859978437,0.0006247810670174658,0.0005992253427393734,0.0005222273757681251,0.021738430485129356
936509870,666913,gminks,neg,"#tweetdebate looks like McCain can't make eye contact with Obama and respond directly to him. dang! there goes ""my friends"" again.",0.029539549723267555,0.0012858931440860033,0.0006824641604907811,0.0011402952950447798,0.5815926790237427,0.00362920924089849,0.03240930661559105,0.0008339626365341246,0.0009459930006414652,0.03530169278383255
936509906,10450342,lkblum,neg,@current #current How can you give all those tax breaks and expect the economy to not go futher into the hole?,0.05477960407733917,0.019192062318325043,0.026034381240606308,0.001400187611579895,0.0009066581260412931,0.0028180077206343412,0.0016094025922939181,0.000978106283582747,0.00044788053492084146,0.010949544608592987
936509924,14936857,naum,neg,McCain wants us to read his lips #tweetdebate,0.015299786813557148,0.0025042814668267965,0.0005629166844300926,0.0003777970850933343,0.0017272965051233768,0.002796511398628354,0.0012785302242264152,0.0008409742149524391,0.0007502971566282213,0.021963506937026978
936509930,816247,SukiFuller,neg,@davidweiner You're playing that game?  I'm drinking everytime I hear #economy.,0.009219800122082233,0.15650221705436707,0.00033077114494517446,0.00035937567008659244,0.0009079216397367418,0.0008955016965046525,0.000635692966170609,0.0010501566575840116,0.0008301142952404916,0.04857081174850464
936509958,15136484,bluejack,neg,"McCain -1 avoiding the question? wait, waht was the question exactly.. #tweetdebate",0.008368107490241528,0.011730075813829899,0.000504864554386586,0.00048645661445334554,0.0014475616626441479,0.004523849114775658,0.001598454313352704,0.0009777204832062125,0.0006932294345460832,0.10022830218076706
936510098,9806742,FrancesFlynnTho,neg,McCain -1 for failing (again) to heed the moderator's instructions #tweetdebate,0.01130609679967165,0.002493032719939947,0.010470878332853317,0.01876242645084858,0.0017521490808576345,0.00555833987891674,0.23925262689590454,0.009257782250642776,0.0008202759199775755,0.024619512259960175
936511016,755294,TheDailyDG,neg,"Because I don't have an HDTV, McCain's moire-effect tie is giving me a skull-crushing headache #tweetdebate",0.007709934376180172,0.001929482095874846,0.0002924981527030468,0.00040521862683817744,0.0009504433837719262,0.0008645360940136015,0.0018979684682562947,0.0015943516045808792,0.0005404155235737562,0.17552296817302704
936511049,15399643,themurmish,neg,"@current  Ah yes, the pot and the kettle are debating who is to blame for the proverbial heat in the kitchen.  #current",0.021483521908521652,0.0038388969842344522,0.0006456824485212564,0.0004703052109107375,0.0011130006751045585,0.007649999111890793,0.0010330347577109933,0.0013562067179009318,0.0019477015594020486,0.102777861058712
936511288,13524042,johnnycho,neg,Mccain -1 for looking down and grinning #tweetdebate,0.011949703097343445,0.0006782444543205202,0.0010860126931220293,0.0007057216134853661,0.0016615710919722915,0.010312781669199467,0.001058601657859981,0.001983984373509884,0.001040295697748661,0.033143050968647
936513239,13662722,WazNeeni,neg,"#tweetdebate PLEEZE people, can we elect someone this time around who is SMART and ARTICULATE? F*ck having a beer with him/her...",0.023657413199543953,0.0030344778206199408,0.00047788777737878263,0.0006631371797993779,0.001202345360070467,0.0008127445471473038,0.0021563288755714893,0.000519633642397821,0.000607172551099211,0.254782110452652
936513363,14246362,kdpaine,neg,-1 McCain for breaking the debate rules. #tweetdebate,0.01347438432276249,0.002218464855104685,0.0033755889162421227,0.0007483523804694414,0.006780570838600397,0.007388651836663485,0.4076812267303467,0.0032768736127763987,0.0010443064384162426,0.31463396549224854
936513493,14456822,sbjet,neg,Christmas trees are economic issues McCain?  #current #tweetdebate,0.02976568415760994,0.0021192419808357954,0.0025485088117420673,0.0005700939800590277,0.007330321241170168,0.018219921737909317,0.010172922164201736,0.0015378535026684403,0.0013592182658612728,0.2925856411457062
936514134,15136484,jas_aiken,neg,"Mccain -3 personal attack and don't like the quote again ""walk the walk..talk the talk stuff"" nope doesn't work for me #Tweetdebate",0.009895586408674717,0.0053215934894979,0.0003705938870552927,0.0006035759579390287,0.0008699466125108302,0.0017256406135857105,0.0010069438721984625,0.0007041062344796956,0.0006649075075984001,0.02938891388475895
936514698,14570089,SukiFuller,neg,#tweetdebate McCain can only play one tune.,0.009043761529028416,0.0008417876670137048,0.000408780702855438,0.0006016928819008172,0.0015625711530447006,0.0012409224873408675,0.029883859679102898,0.0009918544674292207,0.0007105277618393302,0.03816874697804451
936514798,8755102,cmarlow480,neg,Health care costs and social spending sounds like chump change compared with Corporate Welfare. #current #tweetdebate #debate08,0.05579657852649689,0.5225538611412048,0.9353972673416138,0.0021025934256613255,0.0009987710509449244,0.004708107095211744,0.0012423699954524636,0.0008835314656607807,0.0006428879569284618,0.02181188575923443
936515553,7862582,93octane,neg,-3 McCain for taling in circles. I don't understand what he is saying. #tweetdebate,0.012039615772664547,0.0021919370628893375,0.0005989804049022496,0.000322064122883603,0.0032083869446069,0.011493988335132599,0.0007943856180645525,0.000846758543048054,0.0007548705907538533,0.052200622856616974
